timestamp_utc,run_tag,solution,uptime_s,player_count,avg_rtt_ms,max_rtt_ms,min_rtt_ms,avg_jitter_ms,max_jitter_ms,avg_packet_loss_pct,bytes_sent_delta,bytes_recv_delta,ram_bytes,gc_heap_bytes,gc_gen0_delta,gc_gen1_delta,gc_gen2_delta,cpu_pct
2026-06-06T18:48:20.3541190Z,20260606T183826Z,custom,695.37,19,10.3,21,3,2.2,3.6,0,3392,465995,309690368,26296840,2,0,0,4.7
2026-06-06T18:48:25.3578190Z,20260606T183826Z,custom,700.37,19,10.3,21,3,2.2,3.6,0,3651,466341,309690368,41598184,1,0,0,4.7
2026-06-06T18:48:30.3595150Z,20260606T183826Z,custom,705.37,19,10.3,21,3,2.2,3.6,0,3710,466877,309690368,57989120,1,0,0,4.5
2026-06-06T18:48:35.3612000Z,20260606T183826Z,custom,710.37,19,10.3,21,3,2.2,3.6,0,3326,466203,309690368,73392824,1,0,0,4.7
2026-06-06T18:48:40.3631680Z,20260606T183826Z,custom,715.37,19,10.3,21,3,2.2,3.6,0,3584,466509,309690368,89004888,1,0,0,4.7
2026-06-06T18:48:45.3651900Z,20260606T183826Z,custom,720.38,19,14,15,1,2.6,3.8,0,4072,466492,309805056,22716784,2,0,0,4.9
2026-06-06T18:48:50.3669310Z,20260606T183826Z,custom,725.38,19,14,15,1,2.6,3.8,0,3258,465908,309772288,38266648,1,0,0,4.7
2026-06-06T18:48:55.3688320Z,20260606T183826Z,custom,730.38,19,14,15,1,2.6,3.8,0,3450,465928,309772288,54201656,1,0,0,4.7
2026-06-06T18:49:00.3700940Z,20260606T183826Z,custom,735.38,19,14,15,1,2.6,3.8,0,3523,466040,309788672,70326008,1,0,0,4.8
2026-06-06T18:49:05.3718970Z,20260606T183826Z,custom,740.38,19,14,15,1,2.6,3.8,0,3455,466245,309788672,86749832,1,0,0,4.7
2026-06-06T18:49:10.3760410Z,20260606T183826Z,custom,745.39,19,14,15,1,2.6,3.8,0,3315,467039,310116352,103617152,1,0,0,4.9
2026-06-06T18:49:15.3771780Z,20260606T183826Z,custom,750.39,19,12.2,13,11,2.7,3.7,0,4010,466479,310001664,37228336,2,0,0,4.7
2026-06-06T18:49:20.3790710Z,20260606T183826Z,custom,755.39,19,12.2,13,11,2.7,3.7,0,3321,465881,310018048,53480136,1,0,0,4.8
2026-06-06T18:49:25.3803310Z,20260606T183826Z,custom,760.39,19,12.2,13,11,2.7,3.7,0,3450,465942,310050816,69915544,1,0,0,4.7
2026-06-06T18:49:30.3820510Z,20260606T183826Z,custom,765.39,19,12.2,13,11,2.7,3.7,0,3714,466208,310050816,85928616,1,0,0,4.7
2026-06-06T18:49:35.3837740Z,20260606T183826Z,custom,770.4,19,12.2,13,11,2.7,3.7,0,3323,465900,310050816,102386968,1,0,0,4.7
2026-06-06T18:49:40.3846810Z,20260606T183826Z,custom,775.4,19,12.2,13,11,2.7,3.7,0,3395,465957,310050816,36195776,2,0,0,4.9
2026-06-06T18:49:45.3869760Z,20260606T183826Z,custom,780.4,19,11.2,27,1,2.7,3.6,0,4136,466542,310116352,52753592,1,0,0,4.6
2026-06-06T18:49:50.3887490Z,20260606T183826Z,custom,785.4,19,11.2,27,1,2.7,3.6,0,3389,466199,310083584,68609392,1,0,0,4.7
2026-06-06T18:49:55.3912680Z,20260606T183826Z,custom,790.4,19,11.2,27,1,2.7,3.6,0,3456,466500,310099968,84716848,1,0,0,4.7
2026-06-06T18:50:00.3929200Z,20260606T183826Z,custom,795.4,19,11.2,27,1,2.7,3.6,0,3712,466885,310050816,100922712,1,0,0,4.7
2026-06-06T18:50:05.3954340Z,20260606T183826Z,custom,800.41,19,11.2,27,1,2.7,3.6,0,3455,466248,310050816,34182720,2,0,0,4.6
2026-06-06T18:50:10.3980740Z,20260606T183826Z,custom,805.41,19,11.2,27,1,2.7,3.6,0,3389,465952,310067200,50475080,1,0,0,4.8
2026-06-06T18:50:15.3999640Z,20260606T183826Z,custom,810.41,19,7.7,9,1,2.7,4.1,0,3747,466236,310132736,66784936,1,0,0,4.7
2026-06-06T18:50:20.4019060Z,20260606T183826Z,custom,815.41,19,7.7,9,1,2.7,4.1,0,3455,465998,310099968,82615976,1,0,0,4.7
2026-06-06T18:50:25.4037850Z,20260606T183826Z,custom,820.42,19,7.7,9,1,2.7,4.1,0,3388,465949,310099968,98743000,1,0,0,4.8
2026-06-06T18:50:30.4063670Z,20260606T183826Z,custom,825.42,19,7.7,9,1,2.7,4.1,0,3582,466287,310034432,32044536,2,0,0,4.7
2026-06-06T18:50:35.4080350Z,20260606T183826Z,custom,830.42,19,7.7,9,1,2.7,4.1,0,3589,466825,310067200,48554928,1,0,0,4.7
2026-06-06T18:50:40.4088230Z,20260606T183826Z,custom,835.42,19,7.7,9,1,2.7,4.1,0,3329,465903,310099968,64696432,1,0,0,4.6
2026-06-06T18:50:45.4104530Z,20260606T183826Z,custom,840.42,19,7.1,8,7,2.6,3.9,0,3941,466387,310099968,80133504,1,0,0,4.7
2026-06-06T18:50:50.4113910Z,20260606T183826Z,custom,845.42,19,7.1,8,7,2.6,3.9,0,3393,466203,310099968,96541336,1,0,0,4.7
2026-06-06T18:50:55.4126280Z,20260606T183826Z,custom,850.42,19,7.1,8,7,2.6,3.9,0,3192,465795,310050816,28610080,2,0,0,4.7
2026-06-06T18:51:00.4149980Z,20260606T183826Z,custom,855.43,19,7.1,8,7,2.6,3.9,0,3711,466130,310050816,44764280,1,0,0,4.7
2026-06-06T18:51:05.4167260Z,20260606T183826Z,custom,860.43,19,7.1,8,7,2.6,3.9,0,3651,466165,310050816,60803464,1,0,0,4.6
2026-06-06T18:51:10.4185820Z,20260606T183826Z,custom,865.43,19,7.1,8,7,2.6,3.9,0,3392,465941,310067200,77259832,1,0,0,4.6
2026-06-06T18:51:15.4207950Z,20260606T183826Z,custom,870.43,19,5,5,5,2.6,3.8,0,3946,466632,310099968,93864120,1,0,0,4.7
2026-06-06T18:51:20.4241450Z,20260606T183826Z,custom,875.44,19,5,5,5,2.6,3.8,0,3520,466787,310165504,27286048,2,0,0,4.8
2026-06-06T18:51:25.4252400Z,20260606T183826Z,custom,880.44,19,5,5,5,2.6,3.8,0,3514,466291,310149120,43377128,1,0,0,4.7
2026-06-06T18:51:30.4271100Z,20260606T183826Z,custom,885.44,19,5,5,5,2.6,3.8,0,3578,466290,310149120,59769944,1,0,0,4.7
2026-06-06T18:51:35.4287790Z,20260606T183826Z,custom,890.44,19,5,5,5,2.6,3.8,0,3390,465935,310165504,75991856,1,0,0,4.8
2026-06-06T18:51:40.4306190Z,20260606T183826Z,custom,895.44,19,5,5,5,2.6,3.8,0,3455,465987,310165504,92093312,1,0,0,4.7
2026-06-06T18:51:45.4325000Z,20260606T183826Z,custom,900.44,19,12.4,18,1,3,4.3,0,4010,466195,310198272,26348136,2,0,0,4.8
2026-06-06T18:51:50.4342700Z,20260606T183826Z,custom,905.45,19,12.4,18,1,3,4.3,0,3324,465901,310165504,42627416,1,0,0,4.6
2026-06-06T18:51:55.4397780Z,20260606T183826Z,custom,910.45,19,12.4,18,1,3,4.3,0,3386,466171,310165504,58686720,1,0,0,4.7
2026-06-06T18:52:00.4415250Z,20260606T183826Z,custom,915.45,19,12.4,18,1,3,4.3,0,3446,466882,310181888,74873456,1,0,0,4.7
2026-06-06T18:52:05.4428790Z,20260606T183826Z,custom,920.45,19,12.4,18,1,3,4.3,0,3521,466544,310181888,90848816,1,0,0,4.6
2026-06-06T18:52:10.4441430Z,20260606T183826Z,custom,925.46,19,12.4,18,1,3,4.3,0,3453,466250,310181888,24123344,2,0,0,4.8
2026-06-06T18:52:15.4468440Z,20260606T183826Z,custom,930.46,19,14.4,16,6,3.2,4.2,0,3943,466373,310214656,40153440,1,0,0,4.5
2026-06-06T18:52:20.4497720Z,20260606T183826Z,custom,935.46,19,14.4,16,6,3.2,4.2,0,3256,465847,310198272,56380336,1,0,0,4.6
2026-06-06T18:52:25.4529180Z,20260606T183826Z,custom,940.46,19,14.4,16,6,3.2,4.2,0,3393,465954,310198272,72162376,1,0,0,4.5
2026-06-06T18:52:30.4565720Z,20260606T183826Z,custom,945.47,19,14.4,16,6,3.2,4.2,0,3648,466329,310198272,88571488,1,0,0,4.7
2026-06-06T18:52:35.4581230Z,20260606T183826Z,custom,950.47,19,14.4,16,6,3.2,4.2,0,3451,466471,310198272,104873176,1,0,0,4.6
2026-06-06T18:52:40.4610000Z,20260606T183826Z,custom,955.47,19,14.4,16,6,3.2,4.2,0,3190,465792,310198272,38418048,2,0,0,4.8
2026-06-06T18:52:45.4640650Z,20260606T183826Z,custom,960.48,19,11.6,13,5,3.2,4.1,0,4135,466786,310247424,54428272,1,0,0,4.6
2026-06-06T18:52:50.4655730Z,20260606T183826Z,custom,965.48,19,11.6,13,5,3.2,4.1,0,3387,465936,310214656,70607232,1,0,0,4.7
2026-06-06T18:52:55.4666770Z,20260606T183826Z,custom,970.48,19,11.6,13,5,3.2,4.1,0,3326,465901,310214656,86425056,1,0,0,4.7
2026-06-06T18:53:00.4691220Z,20260606T183826Z,custom,975.48,19,11.6,13,5,3.2,4.1,0,3716,466135,310165504,102802952,1,0,0,4.6
2026-06-06T18:53:05.4721600Z,20260606T183826Z,custom,980.48,19,11.6,13,5,3.2,4.1,0,3451,466466,310165504,36454472,2,0,0,4.8
2026-06-06T18:53:10.4749080Z,20260606T183826Z,custom,985.49,19,11.6,13,5,3.2,4.1,0,3258,465845,310165504,52072296,1,0,0,4.5
2026-06-06T18:53:15.4777630Z,20260606T183826Z,custom,990.49,19,8.7,10,2,3.1,4,0,4006,466922,310231040,68293664,1,0,0,4.7
2026-06-06T18:53:20.4806970Z,20260606T183826Z,custom,995.49,19,8.7,10,2,3.1,4,0,3585,466839,310231040,84499496,1,0,0,4.6
2026-06-06T18:53:25.4835590Z,20260606T183826Z,custom,1000.5,19,8.7,10,2,3.1,4,0,3320,465895,310231040,100552800,1,0,0,4.6
2026-06-06T18:53:30.4848030Z,20260606T183826Z,custom,1005.5,19,8.7,10,2,3.1,4,0,3581,466050,310198272,33762864,2,0,0,4.7
2026-06-06T18:53:35.4898910Z,20260606T183826Z,custom,1010.5,19,8.7,10,2,3.1,4,0,3327,466148,310198272,49940936,1,0,0,4.6
2026-06-06T18:53:40.4926950Z,20260606T183826Z,custom,1015.5,19,8.7,10,2,3.1,4,0,3324,467107,310198272,66405904,1,0,0,4.6
2026-06-06T18:53:45.4949690Z,20260606T183826Z,custom,1020.51,19,5,6,3,3.2,4,0,3678,466157,310198272,82331824,1,0,0,4.6
2026-06-06T18:53:50.4978820Z,20260606T183826Z,custom,1025.51,19,5,6,3,3.2,4,0,3450,466246,310198272,98576480,1,0,0,4.6
2026-06-06T18:53:55.5007670Z,20260606T183826Z,custom,1030.51,19,5,6,3,3.2,4,0,3326,465414,310198272,31560552,2,0,0,4.5
2026-06-06T18:54:00.5046130Z,20260606T183826Z,custom,1035.52,19,5,6,3,3.2,4,0,3517,466239,310214656,47897888,1,0,0,4.6
2026-06-06T18:54:05.5072950Z,20260606T183826Z,custom,1040.52,19,5,6,3,3.2,4,0,3776,466482,310214656,64153736,1,0,0,4.5
2026-06-06T18:54:10.5092840Z,20260606T183826Z,custom,1045.52,19,5,6,3,3.2,4,0,3318,466627,310214656,80768200,1,0,0,4.5
2026-06-06T18:54:15.5126240Z,20260606T183826Z,custom,1050.52,19,14.9,17,5,3.6,4.5,0,3813,466290,310231040,96831192,1,0,0,4.6
2026-06-06T18:54:20.5155080Z,20260606T183826Z,custom,1055.53,19,14.9,17,5,3.6,4.5,0,3652,466404,310280192,30468856,2,0,0,4.7
2026-06-06T18:54:25.5183310Z,20260606T183826Z,custom,1060.53,19,14.9,17,5,3.6,4.5,0,3194,466023,310280192,46509016,1,0,0,4.6
2026-06-06T18:54:30.5222200Z,20260606T183826Z,custom,1065.53,19,14.9,17,5,3.6,4.5,0,3582,465968,310280192,62420928,1,0,0,4.7
2026-06-06T18:54:35.5248840Z,20260606T183826Z,custom,1070.54,19,14.9,17,5,3.6,4.5,0,3258,467372,310280192,78964600,1,0,0,4.6
2026-06-06T18:54:40.5277970Z,20260606T183826Z,custom,1075.54,19,14.9,17,5,3.6,4.5,0,3391,465954,310296576,94964184,1,0,0,4.6
2026-06-06T18:54:45.5302870Z,20260606T183826Z,custom,1080.54,19,11.6,14,1,3.6,4.3,0,4072,466416,310296576,28797728,2,0,0,4.7
2026-06-06T18:54:50.5315170Z,20260606T183826Z,custom,1085.54,19,11.6,14,1,3.6,4.3,0,3066,465752,310296576,45348864,1,0,0,4.6
2026-06-06T18:54:55.5339810Z,20260606T183826Z,custom,1090.55,19,11.6,14,1,3.6,4.3,0,3653,466167,310296576,61783408,1,0,0,4.7
2026-06-06T18:55:00.5387450Z,20260606T183826Z,custom,1095.55,19,11.6,14,1,3.6,4.3,0,3648,466269,310296576,77907744,1,0,0,4.6
2026-06-06T18:55:05.5417110Z,20260606T183826Z,custom,1100.55,19,11.6,14,1,3.6,4.3,0,3397,467218,310312960,93994448,1,0,0,4.6
2026-06-06T18:55:10.5444820Z,20260606T183826Z,custom,1105.56,19,11.6,14,1,3.6,4.3,0,3521,466049,310312960,27207776,2,0,0,4.6
2026-06-06T18:55:15.5472100Z,20260606T183826Z,custom,1110.56,19,9.7,11,2,3.5,4.2,0,3881,466321,310312960,43501240,1,0,0,4.6
2026-06-06T18:55:20.5499850Z,20260606T183826Z,custom,1115.56,19,9.7,11,2,3.5,4.2,0,3524,466067,310362112,58828568,1,0,0,4.6
2026-06-06T18:55:25.5526960Z,20260606T183826Z,custom,1120.56,19,9.7,11,2,3.5,4.2,0,3393,465942,310378496,75394112,1,0,0,4.6
2026-06-06T18:55:30.5573740Z,20260606T183826Z,custom,1125.57,19,9.7,11,2,3.5,4.2,0,3510,466653,310378496,90732592,1,0,0,4.5
2026-06-06T18:55:35.5595750Z,20260606T183826Z,custom,1130.57,19,9.7,11,2,3.5,4.2,0,3460,466555,310378496,106112384,1,0,0,4.5
2026-06-06T18:55:40.5620690Z,20260606T183826Z,custom,1135.57,19,9.7,11,2,3.5,4.2,0,3390,465955,310329344,39961816,2,0,0,4.6
2026-06-06T18:55:45.5653930Z,20260606T183826Z,custom,1140.58,19,5.5,7,4,3.6,4.3,0,3483,466266,310329344,55829816,1,0,0,4.6
2026-06-06T18:55:50.5676350Z,20260606T183826Z,custom,1145.58,19,5.5,7,4,3.6,4.3,0,3326,465900,310296576,71720496,1,0,0,4.6
2026-06-06T18:55:55.5744430Z,20260606T183826Z,custom,1150.59,19,5.5,7,4,3.6,4.3,0,3588,467803,310296576,87965280,1,0,0,4.5
2026-06-06T18:56:00.5774000Z,20260606T183826Z,custom,1155.59,19,5.5,7,4,3.6,4.3,0,3452,465916,310345728,104338864,1,0,0,4.6
2026-06-06T18:56:05.5802140Z,20260606T183826Z,custom,1160.59,19,5.5,7,4,3.6,4.3,0,3586,466100,310362112,37748080,2,0,0,4.7
2026-06-06T18:56:10.5831300Z,20260606T183826Z,custom,1165.59,19,5.5,7,4,3.6,4.3,0,3520,466048,310362112,53560144,1,0,0,4.7
2026-06-06T18:56:15.5885300Z,20260606T183826Z,custom,1170.6,19,2.9,6,1,3.5,4.2,0,3682,466426,310362112,69614080,1,0,0,4.6
2026-06-06T18:56:20.5898890Z,20260606T183826Z,custom,1175.6,19,2.9,6,1,3.5,4.2,0,3591,467090,311525376,78725048,2,1,1,4.6
2026-06-06T18:56:25.5927860Z,20260606T183826Z,custom,1180.6,19,2.9,6,1,3.5,4.2,0,3322,465167,310312960,91130072,1,1,0,4.5
2026-06-06T18:56:30.5943820Z,20260606T183826Z,custom,1185.61,19,2.9,6,1,3.5,4.2,0,3588,467028,308969472,24757312,2,0,0,4.6
2026-06-06T18:56:35.5962680Z,20260606T183826Z,custom,1190.61,19,2.9,6,1,3.5,4.2,0,3652,466122,308609024,41258488,1,0,0,4.5
2026-06-06T18:56:40.5991790Z,20260606T183826Z,custom,1195.61,19,2.9,6,1,3.5,4.2,0,3329,465892,308412416,57184152,1,0,0,4.5
2026-06-06T18:56:45.6051860Z,20260606T183826Z,custom,1200.62,19,19.3,32,3,4.3,5.2,0,3811,466530,308199424,72533936,1,0,0,4.2
2026-06-06T18:56:50.6078980Z,20260606T183826Z,custom,1205.62,19,19.3,32,3,4.3,5.2,0,3587,467328,307953664,88424472,1,0,0,4.6
2026-06-06T18:56:55.6108680Z,20260606T183826Z,custom,1210.62,19,19.3,32,3,4.3,5.2,0,3263,466098,307691520,21558800,2,0,0,4.6
2026-06-06T18:57:00.6137150Z,20260606T183826Z,custom,1215.63,19,19.3,32,3,4.3,5.2,0,3588,466057,307625984,37663320,1,0,0,4.6
2026-06-06T18:57:05.6165790Z,20260606T183826Z,custom,1220.63,19,19.3,32,3,4.3,5.2,0,3528,466063,307576832,53933320,1,0,0,4.5
2026-06-06T18:57:10.6190910Z,20260606T183826Z,custom,1225.63,19,19.3,32,3,4.3,5.2,0,3133,465996,307560448,69548832,1,0,0,4.5
2026-06-06T18:57:15.6238080Z,20260606T183826Z,custom,1230.64,19,11.4,13,2,4.6,6.2,0,3946,466881,307544064,85822432,1,0,0,4.6
2026-06-06T18:57:20.6260600Z,20260606T183826Z,custom,1235.64,19,11.4,13,2,4.6,6.2,0,3464,466742,307511296,18858096,2,0,0,4.6
2026-06-06T18:57:25.6288640Z,20260606T183826Z,custom,1240.64,19,11.4,13,2,4.6,6.2,0,3263,465819,307511296,34691448,1,0,0,4.5
2026-06-06T18:57:30.6314450Z,20260606T183826Z,custom,1245.64,19,11.4,13,2,4.6,6.2,0,3527,465925,307625984,51300744,1,0,0,4.6
2026-06-06T18:57:35.6343480Z,20260606T183826Z,custom,1250.65,17,11.4,13,2,4.6,6.2,0,8192,451320,307707904,63051064,1,0,0,4
2026-06-06T18:57:40.6378470Z,20260606T183826Z,custom,1255.65,14,11.4,13,2,4.5,6.2,0,8671,368594,307691520,44644480,1,0,0,3.1
2026-06-06T18:57:45.6391930Z,20260606T183826Z,custom,1260.65,13,11.5,13,11,4.3,5.8,0,4187,320584,307658752,93070544,0,0,0,2.4
2026-06-06T18:57:50.6418870Z,20260606T183826Z,custom,1265.65,13,11.5,13,11,4.3,5.8,0,11242,339351,307707904,65037616,1,0,0,2.7
2026-06-06T18:57:55.6438900Z,20260606T183826Z,custom,1270.66,13,11.5,13,11,4.3,5.8,0,2683,367967,307675136,45387440,1,0,0,3.1
2026-06-06T18:58:00.6458070Z,20260606T183826Z,custom,1275.66,13,11.5,13,11,4.3,5.8,0,2681,367849,307658752,25744352,1,0,0,3
2026-06-06T18:58:05.6480010Z,20260606T183826Z,custom,1280.66,13,11.5,13,11,4.3,5.8,0,2798,367574,307658752,88326464,0,0,0,2.7
2026-06-06T18:58:10.6538070Z,20260606T183826Z,custom,1285.67,13,11.5,13,11,4.3,5.8,0,2815,368069,307658752,68647640,1,0,0,2.9
2026-06-06T18:58:15.6659330Z,20260606T183826Z,custom,1290.68,15,8.9,10,8,3.7,5.6,0,3022,368389,307675136,48791008,1,0,0,2.9
2026-06-06T18:58:20.6748790Z,20260606T183826Z,custom,1295.69,15,8.9,10,8,3.7,5.6,0,2797,368309,307707904,29127536,1,0,0,2.9
2026-06-06T18:58:25.6818520Z,20260606T183826Z,custom,1300.69,15,8.9,10,8,3.7,5.6,0,2551,368347,307707904,91824528,0,0,0,2.8
2026-06-06T18:58:30.6872720Z,20260606T183826Z,custom,1305.7,15,8.9,10,8,3.7,5.6,0,2676,367849,307707904,71464712,1,0,0,2.9
2026-06-06T18:58:35.6919920Z,20260606T183826Z,custom,1310.7,15,8.9,10,8,3.7,5.6,0,2796,367820,307658752,50717312,1,0,0,2.8
2026-06-06T18:58:40.6950730Z,20260606T183826Z,custom,1315.71,14,8.9,10,8,3.6,4.7,0,4544,367201,307691520,30704216,1,0,0,2.9
2026-06-06T18:58:45.6983270Z,20260606T183826Z,custom,1320.71,11,7.3,10,6,3.9,4.5,0,7386,297211,307740672,73515792,0,0,0,2.1
2026-06-06T18:58:50.7007880Z,20260606T183826Z,custom,1325.71,6,6.7,8,6,3.9,4.5,0,6589,202584,307806208,95622592,0,0,0,1.4
2026-06-06T18:58:55.7044820Z,20260606T183826Z,custom,1330.72,6,6.7,8,6,3.9,4.5,0,10466,198082,308035584,35087376,1,0,0,1.7
2026-06-06T18:59:00.7084290Z,20260606T183826Z,custom,1335.72,5,6.4,8,6,4.1,4.5,0,2677,208665,308035584,57227384,0,0,0,1.4
2026-06-06T18:59:05.7106330Z,20260606T183826Z,custom,1340.72,5,6.4,8,6,4.1,4.5,0,28911,311128,308690944,25050840,1,0,0,2.7
2026-06-06T18:59:10.7132600Z,20260606T183826Z,custom,1345.72,4,6,6,6,4.2,4.5,0,11855,318848,310214656,75902608,0,0,0,2.6
2026-06-06T18:59:15.7155380Z,20260606T183826Z,custom,1350.73,10,5.5,6,5,1.8,4.3,0,13401,201779,310378496,98637176,0,0,0,1.5
2026-06-06T18:59:20.7192040Z,20260606T183826Z,custom,1355.73,10,5.5,6,5,1.8,4.3,0,13123,255503,310411264,49843416,1,0,0,1.9
2026-06-06T18:59:25.7211420Z,20260606T183826Z,custom,1360.73,10,5.5,6,5,1.8,4.3,0,11372,320123,310460416,99220472,0,0,0,2.2
2026-06-06T18:59:30.7232990Z,20260606T183826Z,custom,1365.73,10,5.5,6,5,1.8,4.3,0,7176,392254,310427648,87568616,1,0,0,3.2
2026-06-06T18:59:35.7274390Z,20260606T183826Z,custom,1370.74,9,5.4,6,5,1.6,4.3,0,26314,444532,309542912,97783704,1,0,0,3.6
2026-06-06T18:59:40.7305070Z,20260606T183826Z,custom,1375.74,8,5.5,6,5,1.2,4.3,0,7411,396642,309493760,96327064,1,0,0,4
2026-06-06T18:59:45.7331310Z,20260606T183826Z,custom,1380.74,13,3.9,8,2,0.9,4.2,0,9435,386575,309575680,83584160,1,0,0,3.9
2026-06-06T18:59:50.7354250Z,20260606T183826Z,custom,1385.75,10,3.8,8,2,1,4.2,0,6858,314053,309657600,48884152,1,0,0,3.1
2026-06-06T18:59:55.7374150Z,20260606T183826Z,custom,1390.75,7,3.9,8,2,1.3,4.2,0,6006,241362,309624832,78167856,0,0,0,2.1
2026-06-06T19:00:00.7389000Z,20260606T183826Z,custom,1395.75,7,3.9,8,2,1.5,4.2,0,2339,179295,309641216,94715136,0,0,0,1.7
2026-06-06T19:00:05.7415260Z,20260606T183826Z,custom,1400.75,5,4.2,8,3,1.8,4.2,0,2324,153160,309673984,24338584,1,0,0,1.6
2026-06-06T19:00:10.7431350Z,20260606T183826Z,custom,1405.75,3,5,8,3,2.7,4.2,0,1643,97792,309542912,30493808,0,0,0,1
2026-06-06T19:00:15.7454230Z,20260606T183826Z,custom,1410.76,2,5,8,2,2.5,4.3,0,716,56851,309542912,33035504,0,0,0,0.6
2026-06-06T19:00:20.7487830Z,20260606T183826Z,custom,1415.76,1,2,2,2,4.3,4.3,0,223,29594,309542912,34129528,0,0,0,0.2
2026-06-06T19:00:25.7505290Z,20260606T183826Z,custom,1420.76,1,2,2,2,4.3,4.3,0,128,24444,309493760,34779344,0,0,0,0.2
2026-06-06T19:00:30.7533700Z,20260606T183826Z,custom,1425.76,0,0,0,0,0,0,0,21,21245,309444608,35573056,0,0,0,0.2
2026-06-06T19:00:35.7550170Z,20260606T183826Z,custom,1430.77,0,0,0,0,0,0,0,0,0,309542912,35605952,0,0,0,0
2026-06-06T19:09:44.9082490Z,20260606T190939Z,custom,5.05,0,0,0,0,0,0,0,0,0,205078528,23876232,0,0,0,2.2
2026-06-06T19:09:49.9201810Z,20260606T190939Z,custom,10.06,0,0,0,0,0,0,0,0,0,205504512,24022216,0,0,0,0.5
2026-06-06T19:11:05.9442380Z,20260606T191100Z,custom,5.04,0,0,0,0,0,0,0,0,0,205570048,24029192,0,0,0,2.3
2026-06-06T19:11:10.9525900Z,20260606T191100Z,custom,10.05,0,0,0,0,0,0,0,0,0,205815808,24053864,0,0,0,0.1
2026-06-06T19:11:15.9553310Z,20260606T191100Z,custom,15.06,0,0,0,0,0,0,0,0,0,205930496,24077512,0,0,0,0.2
2026-06-06T19:11:20.9585070Z,20260606T191100Z,custom,20.06,0,0,0,0,0,0,0,0,0,206159872,24102184,0,0,0,0.1
2026-06-06T19:11:25.9610410Z,20260606T191100Z,custom,25.06,0,0,0,0,0,0,0,0,0,206274560,24135096,0,0,0,0.2
2026-06-06T19:11:30.9635580Z,20260606T191100Z,custom,30.06,0,0,0,0,0,0,0,0,0,206553088,24176136,0,0,0,0.2
2026-06-06T19:11:35.9655910Z,20260606T191100Z,custom,35.07,0,0,0,0,0,0,0,0,0,206864384,24209032,0,0,0,0.3
2026-06-06T19:11:40.9688130Z,20260606T191100Z,custom,40.07,0,0,0,0,0,0,0,0,0,206913536,24225480,0,0,0,0.1
2026-06-06T19:11:45.9704440Z,20260606T191100Z,custom,45.07,0,0,0,0,0,0,0,1727,19904,221528064,29747632,0,0,0,3.1
2026-06-06T19:11:50.9750250Z,20260606T191100Z,custom,50.08,0,0,0,0,0,0,0,1925,33568,224706560,31533536,0,0,0,1.5
2026-06-06T19:11:55.9779680Z,20260606T191100Z,custom,55.08,0,0,0,0,0,0,0,2386,62554,229457920,34795016,0,0,0,1.4
2026-06-06T19:12:00.9803880Z,20260606T191100Z,custom,60.08,4,17.5,19,17,1.1,1.2,0,2787,84384,235388928,39876280,0,0,0,1.3
2026-06-06T19:12:05.9903770Z,20260606T191100Z,custom,65.09,4,17.5,19,17,1.1,1.2,0,521,97957,241254400,45395208,0,0,0,1
2026-06-06T19:12:10.9939420Z,20260606T191100Z,custom,70.09,4,17.5,19,17,1.1,1.2,0,3174,106741,248709120,52413512,0,0,0,1.1
2026-06-06T19:12:15.9971520Z,20260606T191100Z,custom,75.1,4,17.5,19,17,1.1,1.2,0,777,122503,257015808,60577816,0,0,0,0.8
2026-06-06T19:12:20.9997160Z,20260606T191100Z,custom,80.1,4,17.5,19,17,1.1,1.2,0,718,122515,265191424,68758600,0,0,0,0.9
2026-06-06T19:12:26.0015300Z,20260606T191100Z,custom,85.1,4,17.5,19,17,1.1,1.2,0,844,122800,274513920,76979928,0,0,0,1.1
2026-06-06T19:12:31.0037920Z,20260606T191100Z,custom,90.1,6,13.2,14,13,1.1,1.5,0,3809,138996,284360704,19366984,1,0,0,1.3
2026-06-06T19:12:36.0071770Z,20260606T191100Z,custom,95.11,6,13.2,14,13,1.1,1.5,0,3770,164973,285884416,33929256,0,0,0,1.3
2026-06-06T19:12:41.0153150Z,20260606T191100Z,custom,100.12,6,13.2,14,13,1.1,1.5,0,7738,193212,286654464,53582384,0,0,0,1.7
2026-06-06T19:12:46.0174960Z,20260606T191100Z,custom,105.12,6,13.2,14,13,1.1,1.5,0,5076,227149,297762816,79318352,0,0,0,2
2026-06-06T19:12:51.0193280Z,20260606T191100Z,custom,110.12,6,13.2,14,13,1.1,1.5,0,1436,243549,315588608,108069616,0,0,0,1.9
2026-06-06T19:12:56.0206670Z,20260606T191100Z,custom,115.12,6,13.2,14,13,1.1,1.5,0,5791,266042,348241920,142338344,0,0,0,2.1
2026-06-06T19:13:01.0228160Z,20260606T191100Z,custom,120.12,12,12.1,13,12,0.9,1.5,0,7854,291979,374947840,183538936,0,0,0,2.5
2026-06-06T19:13:06.0246840Z,20260606T191100Z,custom,125.12,12,12.1,13,12,0.9,1.5,0,8628,323598,417529856,233174096,0,0,0,2.5
2026-06-06T19:13:11.0272790Z,20260606T191100Z,custom,130.13,12,12.1,13,12,0.9,1.5,0,7243,357047,423165952,292501272,0,0,0,3.1
